stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,stop_url,location_type,parent_station
1359,,"Telts iela",,56.91845,24.08924,https://saraksti.rigassatiksme.lv,,
1361,,"Telts iela",,56.91902,24.09121,https://saraksti.rigassatiksme.lv,,
5450,,"Zolitūdes iela",,56.92942,24.01646,https://saraksti.rigassatiksme.lv,,
5449,,"Zolitūdes iela",,56.92897,24.01584,https://saraksti.rigassatiksme.lv,,
0193,,"Kastrānes iela",,56.96965,24.17812,https://saraksti.rigassatiksme.lv,,
0380,,"Raunas iela",,56.96867,24.17765,https://saraksti.rigassatiksme.lv,,
1504,,"Katlakalna iela",,56.93063,24.19845,https://saraksti.rigassatiksme.lv,,
1602,,"Katlakalna iela",,56.93027,24.19908,https://saraksti.rigassatiksme.lv,,
0621,,"6.autobusu parks",,56.97180,24.03138,https://saraksti.rigassatiksme.lv,,
0631,,"6.autobusu parks",,56.97230,24.03165,https://saraksti.rigassatiksme.lv,,
9082,,"Anniņmuižas vidusskola",,56.96254,24.02337,https://saraksti.rigassatiksme.lv,,
1194,,"Bumbu kalniņš",,57.00249,24.02761,https://saraksti.rigassatiksme.lv,,
1195,,"Bumbu kalniņš",,57.00324,24.02751,https://saraksti.rigassatiksme.lv,,
0622,,"Gaiļi",,56.97606,24.03511,https://saraksti.rigassatiksme.lv,,
0630,,"Gaiļi",,56.97492,24.03392,https://saraksti.rigassatiksme.lv,,
1192,,"Jaunie Bolderājas kapi",,57.01715,24.01762,https://saraksti.rigassatiksme.lv,,
1193,,"Jaunie Bolderājas kapi",,57.01671,24.01797,https://saraksti.rigassatiksme.lv,,
0623,,"Kleistu iela 37",,56.97889,24.03557,https://saraksti.rigassatiksme.lv,,
0629,,"Kleistu iela 37",,56.97801,24.03554,https://saraksti.rigassatiksme.lv,,
1666,,"Liepezers",,56.98439,24.00135,https://saraksti.rigassatiksme.lv,,
1667,,"Liepezers",,56.98394,23.99998,https://saraksti.rigassatiksme.lv,,
0620,,"Mellužu iela",,56.96666,24.02697,https://saraksti.rigassatiksme.lv,,
0632,,"Mellužu iela",,56.96696,24.02704,https://saraksti.rigassatiksme.lv,,
1664,,"Mežāres",,56.97464,23.96883,https://saraksti.rigassatiksme.lv,,
1665,,"Mežāres",,56.97644,23.96942,https://saraksti.rigassatiksme.lv,,
1198,,"Pagrieziens uz Kleistiem",,56.98431,24.03281,https://saraksti.rigassatiksme.lv,,
1199,,"Pagrieziens uz Kleistiem",,56.98294,24.03337,https://saraksti.rigassatiksme.lv,,
1708,,"Pumpas",,56.97838,23.97450,https://saraksti.rigassatiksme.lv,,
1709,,"Pumpas",,56.97872,23.97596,https://saraksti.rigassatiksme.lv,,
1662,,"Spilve",,56.96453,23.96273,https://saraksti.rigassatiksme.lv,,
1663,,"Spilve",,56.96470,23.96323,https://saraksti.rigassatiksme.lv,,
1196,,"Spilves pļavas",,56.99789,24.02935,https://saraksti.rigassatiksme.lv,,
1197,,"Spilves pļavas",,56.99717,24.02943,https://saraksti.rigassatiksme.lv,,
0385,,"Klijānu iela",,56.97452,24.14460,https://saraksti.rigassatiksme.lv,,
8026,,"Atpūtas centrs ""Lido""",,56.92708,24.15909,https://saraksti.rigassatiksme.lv,,
0162,,"Atpūtas centrs ""Lido""",,56.92439,24.16254,https://saraksti.rigassatiksme.lv,,
8028,,"Balvu iela",,56.93282,24.14481,https://saraksti.rigassatiksme.lv,,
5397,,"Grēdu iela",,56.93106,24.15181,https://saraksti.rigassatiksme.lv,,
5002,,"Toma iela/Mols",,56.93412,24.14278,https://saraksti.rigassatiksme.lv,,
0040,,"Baltāsbaznīcas iela",,57.03562,24.09465,https://saraksti.rigassatiksme.lv,,
2034,,"Melnsila iela",,56.94426,24.06647,https://saraksti.rigassatiksme.lv,,
1488,,"Depo",,56.91177,24.20589,https://saraksti.rigassatiksme.lv,,
1489,,"Depo",,56.91243,24.20486,https://saraksti.rigassatiksme.lv,,
1484,,"Dzelzceļa pārbrauktuve",,56.91806,24.19679,https://saraksti.rigassatiksme.lv,,
1506,,"Katlakalna iela",,56.92706,24.18679,https://saraksti.rigassatiksme.lv,,
1507,,"Katlakalna iela",,56.92502,24.18799,https://saraksti.rigassatiksme.lv,,
1604,,"Krustpils iela",,56.92931,24.18302,https://saraksti.rigassatiksme.lv,,
1505,,"Krustpils iela 53",,56.91978,24.19412,https://saraksti.rigassatiksme.lv,,
1485,,"Krustpils iela 53",,56.92098,24.19324,https://saraksti.rigassatiksme.lv,,
1605,,"Lubānas iela",,56.92976,24.18313,https://saraksti.rigassatiksme.lv,,
1483,,"Rājumsila iela",,56.91484,24.20096,https://saraksti.rigassatiksme.lv,,
1487,,"Rājumsila iela",,56.91519,24.20029,https://saraksti.rigassatiksme.lv,,
1407,,"Ozolnieku iela",,56.93000,24.05838,https://saraksti.rigassatiksme.lv,,
1408,,"Ozolnieku iela",,56.93085,24.05715,https://saraksti.rigassatiksme.lv,,
0025,,"Aptiekas iela",,56.99897,24.11674,https://saraksti.rigassatiksme.lv,,
0429,,"Kundziņsala",,57.00107,24.10583,https://saraksti.rigassatiksme.lv,,
1024,,"Airītes iela",,56.95932,23.99724,https://saraksti.rigassatiksme.lv,,
1608,,"Airītes iela",,56.95992,23.99775,https://saraksti.rigassatiksme.lv,,
0619,,"ATC ""Latina""",,56.96343,24.03021,https://saraksti.rigassatiksme.lv,,
0633,,"ATC ""Latina""",,56.96326,24.02967,https://saraksti.rigassatiksme.lv,,
1080,,"Ceriņu iela",,56.95561,23.99773,https://saraksti.rigassatiksme.lv,,
1081,,"Ceriņu iela",,56.95681,23.99734,https://saraksti.rigassatiksme.lv,,
1059,,"Dammes iela",,56.96811,24.00956,https://saraksti.rigassatiksme.lv,,
1065,,"Dammes iela",,56.96851,24.01114,https://saraksti.rigassatiksme.lv,,
1060,,"Imanta 4",,56.96485,24.00227,https://saraksti.rigassatiksme.lv,,
1064,,"Imanta 4",,56.96549,24.00436,https://saraksti.rigassatiksme.lv,,
1062c,,"Imantas D/P",,56.96013,23.99620,https://saraksti.rigassatiksme.lv,,
1088,,"Jūrmalas gatve",,56.95367,24.03464,https://saraksti.rigassatiksme.lv,,
1057,,"Kleistu iela",,56.96656,24.02311,https://saraksti.rigassatiksme.lv,,
1067,,"Kleistu iela",,56.96659,24.02210,https://saraksti.rigassatiksme.lv,,
1061,,"Pagrieziens uz Babīti",,56.96199,23.99872,https://saraksti.rigassatiksme.lv,,
1063,,"Pagrieziens uz Babīti",,56.96292,23.99980,https://saraksti.rigassatiksme.lv,,
1044,,"Progresa iela",,56.95543,24.03528,https://saraksti.rigassatiksme.lv,,
1045,,"Progresa iela",,56.95789,24.03530,https://saraksti.rigassatiksme.lv,,
1058,,"Rigondas gatve",,56.96903,24.01752,https://saraksti.rigassatiksme.lv,,
1066,,"Rigondas gatve",,56.96855,24.01770,https://saraksti.rigassatiksme.lv,,
1046,,"Sudrabkalniņš",,56.96097,24.03524,https://saraksti.rigassatiksme.lv,,
1069,,"Sudrabkalniņš",,56.95992,24.03475,https://saraksti.rigassatiksme.lv,,
0209,,"Ķīšezera iela",,56.99521,24.17175,https://saraksti.rigassatiksme.lv,,
0406,,"Rusova iela/Valsts ieņēmumu dienests",,56.98874,24.16443,https://saraksti.rigassatiksme.lv,,
0405,,"Rusova iela/Valsts ieņēmumu dienests",,56.98856,24.16407,https://saraksti.rigassatiksme.lv,,
1102,,"Maskavas iela",,56.94052,24.12997,https://saraksti.rigassatiksme.lv,,
0036,,"Lomonosova iela",,56.93915,24.15537,https://saraksti.rigassatiksme.lv,,
0498,,"Vagonu parks",,56.94230,24.15512,https://saraksti.rigassatiksme.lv,,
0099,,"Daugavpils iela",,56.94171,24.13979,https://saraksti.rigassatiksme.lv,,
1127,,"Cementa iela",,56.96937,24.05913,https://saraksti.rigassatiksme.lv,,
1231,,"Cementa iela",,56.96870,24.05852,https://saraksti.rigassatiksme.lv,,
1128,,"Spilves iela",,56.97170,24.06499,https://saraksti.rigassatiksme.lv,,
1230,,"Spilves iela",,56.97159,24.06331,https://saraksti.rigassatiksme.lv,,
1188,,"Buļļupe",,57.02556,24.02562,https://saraksti.rigassatiksme.lv,,
1189,,"Buļļupe",,57.02539,24.02555,https://saraksti.rigassatiksme.lv,,
1190,,"Lielā iela",,57.02211,24.01856,https://saraksti.rigassatiksme.lv,,
1191,,"Lielā iela",,57.02200,24.01860,https://saraksti.rigassatiksme.lv,,
1546,,"Kauguru iela",,56.93618,24.04649,https://saraksti.rigassatiksme.lv,,
1545a,,"Upesgrīvas iela/ Spice",,56.93148,24.03661,https://saraksti.rigassatiksme.lv,,
8021,,"Upesgrīvas iela/ Spice",,56.93079,24.03431,https://saraksti.rigassatiksme.lv,,
5328,,"Ventas iela",,56.93538,24.04401,https://saraksti.rigassatiksme.lv,,
1701,,"80.vidusskola",,56.95858,24.20383,https://saraksti.rigassatiksme.lv,,
1702,,"80.vidusskola",,56.95924,24.20304,https://saraksti.rigassatiksme.lv,,
2100,,"Lielvārdes iela",,56.97632,24.18812,https://saraksti.rigassatiksme.lv,,
0110,,"Stacionārs ""Biķernieki""",,56.96515,24.19910,https://saraksti.rigassatiksme.lv,,
2092,,"Zemitāna laukums",,56.97782,24.18625,https://saraksti.rigassatiksme.lv,,
0010,,"Brūkleņu iela",,56.92261,24.05276,https://saraksti.rigassatiksme.lv,,
0011,,"Brūkleņu iela",,56.92220,24.05221,https://saraksti.rigassatiksme.lv,,
1374,,"Mārupes iela",,56.93183,24.07121,https://saraksti.rigassatiksme.lv,,
1375,,"Mārupes iela",,56.93187,24.07105,https://saraksti.rigassatiksme.lv,,
8023,,"Mežotnes iela",,56.92407,24.05535,https://saraksti.rigassatiksme.lv,,
8063,,"Mežotnes iela",,56.92479,24.05641,https://saraksti.rigassatiksme.lv,,
1376,,"Paula Stradiņa slimnīca",,56.92968,24.06534,https://saraksti.rigassatiksme.lv,,
1377,,"Paula Stradiņa slimnīca",,56.92952,24.06474,https://saraksti.rigassatiksme.lv,,
1378,,"Raudas iela",,56.92647,24.06131,https://saraksti.rigassatiksme.lv,,
1379,,"Raudas iela",,56.92658,24.06158,https://saraksti.rigassatiksme.lv,,
0100,,"Daugmales stacija",,56.91003,24.19949,https://saraksti.rigassatiksme.lv,,
0101,,"Daugmales stacija",,56.91068,24.19835,https://saraksti.rigassatiksme.lv,,
0155,,"Ikšķiles iela",,56.90482,24.20966,https://saraksti.rigassatiksme.lv,,
0154,,"Ikšķiles iela",,56.90477,24.21006,https://saraksti.rigassatiksme.lv,,
0248,,"Lokomotīves iela",,56.90799,24.20377,https://saraksti.rigassatiksme.lv,,
0249,,"Lokomotīves iela",,56.90786,24.20378,https://saraksti.rigassatiksme.lv,,
0502,,"Mūzikas skola",,56.91559,24.18970,https://saraksti.rigassatiksme.lv,,
0402,,"Rušonu iela",,56.91646,24.18842,https://saraksti.rigassatiksme.lv,,
0425,,"Šķirotavas stacija",,56.90260,24.21408,https://saraksti.rigassatiksme.lv,,
0426,,"Šķirotavas stacija",,56.90313,24.21333,https://saraksti.rigassatiksme.lv,,
0035,,"Lauvas iela",,56.93810,24.15677,https://saraksti.rigassatiksme.lv,,
0381,,"Rēznas iela",,56.93463,24.16147,https://saraksti.rigassatiksme.lv,,
0382,,"Rēznas iela",,56.93559,24.16022,https://saraksti.rigassatiksme.lv,,
0158,,"Ilūkstes iela",,56.93197,24.19692,https://saraksti.rigassatiksme.lv,,
0160,,"Ilūkstes iela",,56.93170,24.19401,https://saraksti.rigassatiksme.lv,,
0042,,"Jukuma Vācieša iela",,56.93163,24.21169,https://saraksti.rigassatiksme.lv,,
0043,,"Jukuma Vācieša iela",,56.93158,24.20996,https://saraksti.rigassatiksme.lv,,
0359,,"Katlakalna iela",,56.93173,24.20181,https://saraksti.rigassatiksme.lv,,
0360,,"Katlakalna iela",,56.93203,24.19866,https://saraksti.rigassatiksme.lv,,
0250,,"Lubānas iela",,56.93293,24.16700,https://saraksti.rigassatiksme.lv,,
1499,,"Lubānas iela",,56.93145,24.18291,https://saraksti.rigassatiksme.lv,,
0719,,"Lubānas iela",,56.93204,24.17378,https://saraksti.rigassatiksme.lv,,
7978,,"Pļavnieku kapi",,56.93494,24.22073,https://saraksti.rigassatiksme.lv,,
0288,,"Rembates iela",,56.93896,24.23030,https://saraksti.rigassatiksme.lv,,
0289,,"Rembates iela",,56.93923,24.23163,https://saraksti.rigassatiksme.lv,,
0046,,"Slāvu rotācijas aplis",,56.93110,24.18439,https://saraksti.rigassatiksme.lv,,
0358,,"Žīguru iela",,56.93696,24.22481,https://saraksti.rigassatiksme.lv,,
0366,,"Katoļu iela",,56.94058,24.13664,https://saraksti.rigassatiksme.lv,,
0276,,"Mazā Kalna iela",,56.94078,24.14817,https://saraksti.rigassatiksme.lv,,
0511,,"Viļānu iela",,56.94094,24.15344,https://saraksti.rigassatiksme.lv,,
0070,,"Celmu iela",,56.97479,24.23299,https://saraksti.rigassatiksme.lv,,
0071,,"Celmu iela",,56.97479,24.23256,https://saraksti.rigassatiksme.lv,,
0150,,"Hipokrāta iela",,56.97372,24.24088,https://saraksti.rigassatiksme.lv,,
0260,,"Malienas iela",,56.97385,24.24022,https://saraksti.rigassatiksme.lv,,
0343,,"Sociālās aprūpes centrs ""Mežciems""",,56.97504,24.22674,https://saraksti.rigassatiksme.lv,,
0341,,"Sociālās aprūpes centrs ""Mežciems""",,56.97505,24.22615,https://saraksti.rigassatiksme.lv,,
0430,,"Ūdeļu iela",,56.97561,24.25291,https://saraksti.rigassatiksme.lv,,
0427,,"Ūdeļu iela",,56.97577,24.25352,https://saraksti.rigassatiksme.lv,,
2115,,"""Dzintars""",,56.90600,24.11154,https://saraksti.rigassatiksme.lv,,
2113,,"Staburaga iela",,56.90750,24.10908,https://saraksti.rigassatiksme.lv,,
2116,,"Staburaga iela",,56.90806,24.10856,https://saraksti.rigassatiksme.lv,,
0264,,"Mangaļu prospekts",,57.07113,24.09526,https://saraksti.rigassatiksme.lv,,
0265,,"Mangaļu prospekts",,57.07088,24.09574,https://saraksti.rigassatiksme.lv,,
0182,,"Dzirnavu iela",,56.95056,24.12530,https://saraksti.rigassatiksme.lv,,
0114,,"Dzirnavu iela",,56.95071,24.12542,https://saraksti.rigassatiksme.lv,,
1028,,"Stacijas laukums",,56.94764,24.11885,https://saraksti.rigassatiksme.lv,,
5350,,"Saules aleja",,56.93023,24.07438,https://saraksti.rigassatiksme.lv,,
5351,,"Saules aleja",,56.92960,24.07491,https://saraksti.rigassatiksme.lv,,
1370,,"Tukuma iela",,56.93293,24.07164,https://saraksti.rigassatiksme.lv,,
1371,,"Tukuma iela",,56.93322,24.07136,https://saraksti.rigassatiksme.lv,,
1391,,"Bērnudārzs ""Lienīte""",,56.90016,24.04710,https://saraksti.rigassatiksme.lv,,
1393,,"Bērnudārzs ""Lienīte""",,56.89831,24.04633,https://saraksti.rigassatiksme.lv,,
1392,,"Mārupe",,56.89567,24.04605,https://saraksti.rigassatiksme.lv,,
0478,,"Aglonas iela",,56.91205,24.17730,https://saraksti.rigassatiksme.lv,,
0477,,"Aglonas iela",,56.91277,24.17724,https://saraksti.rigassatiksme.lv,,
0018,,"Apskates stacija",,56.88865,24.22999,https://saraksti.rigassatiksme.lv,,
0019,,"Apskates stacija",,56.88846,24.23107,https://saraksti.rigassatiksme.lv,,
0203,,"Dienvidu tilts",,56.92137,24.17137,https://saraksti.rigassatiksme.lv,,
0204,,"Dienvidu tilts",,56.92145,24.17049,https://saraksti.rigassatiksme.lv,,
0230,,"Eglaines iela/Dole",,56.90503,24.19140,https://saraksti.rigassatiksme.lv,,
0229,,"Eglaines iela/Dole",,56.90472,24.19117,https://saraksti.rigassatiksme.lv,,
0202,,"Ikšķiles iela",,56.90037,24.20276,https://saraksti.rigassatiksme.lv,,
0201,,"Ikšķiles iela",,56.89931,24.20456,https://saraksti.rigassatiksme.lv,,
0223,,"Krustpils iela",,56.89211,24.22177,https://saraksti.rigassatiksme.lv,,
0224,,"Krustpils iela",,56.89301,24.22023,https://saraksti.rigassatiksme.lv,,
0198,,"Ķengaraga iela",,56.91887,24.17329,https://saraksti.rigassatiksme.lv,,
0197,,"Ķengaraga iela",,56.91763,24.17343,https://saraksti.rigassatiksme.lv,,
0261,,"Malnavas iela",,56.90766,24.18506,https://saraksti.rigassatiksme.lv,,
0262,,"Malnavas iela",,56.90874,24.18352,https://saraksti.rigassatiksme.lv,,
0001,,"Maskavas iela 450",,56.88659,24.23493,https://saraksti.rigassatiksme.lv,,
0002,,"Maskavas iela 450",,56.88684,24.23493,https://saraksti.rigassatiksme.lv,,
0326,,"Pagrieziens uz Dārziņiem",,56.87081,24.27247,https://saraksti.rigassatiksme.lv,,
0325,,"Pagrieziens uz Dārziņiem",,56.87091,24.27284,https://saraksti.rigassatiksme.lv,,
0370,,"Prūšu iela",,56.91422,24.17554,https://saraksti.rigassatiksme.lv,,
0369,,"Prūšu iela",,56.91452,24.17597,https://saraksti.rigassatiksme.lv,,
0376,,"Rasas iela",,56.90180,24.19860,https://saraksti.rigassatiksme.lv,,
0377,,"Rasas iela",,56.90280,24.19686,https://saraksti.rigassatiksme.lv,,
0397,,"Rumbula",,56.88286,24.24487,https://saraksti.rigassatiksme.lv,,
0396,,"Rumbula",,56.88161,24.24677,https://saraksti.rigassatiksme.lv,,
0401,,"Rušonu iela",,56.91067,24.17951,https://saraksti.rigassatiksme.lv,,
0404,,"Rušonu iela",,56.90982,24.17997,https://saraksti.rigassatiksme.lv,,
0481,,"Tīrumi",,56.87517,24.26205,https://saraksti.rigassatiksme.lv,,
0480,,"Tīrumi",,56.87612,24.26033,https://saraksti.rigassatiksme.lv,,
0513,,"Višķu iela",,56.89627,24.21180,https://saraksti.rigassatiksme.lv,,
0515,,"Višķu iela",,56.89632,24.21241,https://saraksti.rigassatiksme.lv,,
5462,,"A.Čaka iela",,56.95568,24.13640,https://saraksti.rigassatiksme.lv,,
5466,,"Avotu iela",,56.95237,24.14323,https://saraksti.rigassatiksme.lv,,
5461,,"Krāsotāju iela",,56.95343,24.14121,https://saraksti.rigassatiksme.lv,,
5459,,"Matīsa iela",,56.94780,24.15331,https://saraksti.rigassatiksme.lv,,
5465,,"Matīsa iela",,56.95524,24.13709,https://saraksti.rigassatiksme.lv,,
5468,,"Pērnavas iela",,56.94789,24.15291,https://saraksti.rigassatiksme.lv,,
5460,,"Valmieras iela",,56.95056,24.14733,https://saraksti.rigassatiksme.lv,,
5467,,"Valmieras iela",,56.95006,24.14819,https://saraksti.rigassatiksme.lv,,
0730,,"Matrožu iela",,56.96335,24.07984,https://saraksti.rigassatiksme.lv,,
0525,,"Liepkalna iela",,56.97214,24.26302,https://saraksti.rigassatiksme.lv,,
0526,,"Liepkalna iela",,56.97238,24.26228,https://saraksti.rigassatiksme.lv,,
0138,,"Mazā Juglas iela",,56.97041,24.27056,https://saraksti.rigassatiksme.lv,,
1372,,"Kokles iela",,56.93362,24.07735,https://saraksti.rigassatiksme.lv,,
1373,,"Kokles iela",,56.93363,24.07756,https://saraksti.rigassatiksme.lv,,
5429,,"Jaunmārupes sākumskola",,56.88014,23.94590,https://saraksti.rigassatiksme.lv,,
4999,,"Mūzikas un mākslas skola",,56.88204,23.93479,https://saraksti.rigassatiksme.lv,,
5512,,"Pļavu iela",,56.88233,23.94193,https://saraksti.rigassatiksme.lv,,
5511,,"Pļavu iela",,56.88236,23.94158,https://saraksti.rigassatiksme.lv,,
5513,,"Siltumnīcu komplekss",,56.88074,23.93111,https://saraksti.rigassatiksme.lv,,
0093,,"Dārzeņu bāze",,56.93011,24.21178,https://saraksti.rigassatiksme.lv,,
0497,,"Rencēnu iela",,56.92275,24.21275,https://saraksti.rigassatiksme.lv,,
0496,,"Rencēnu iela",,56.92304,24.21290,https://saraksti.rigassatiksme.lv,,
1116,,"Āgenskalna iela",,56.94670,24.06238,https://saraksti.rigassatiksme.lv,,
1115,,"Ļermontova iela",,56.94052,24.07028,https://saraksti.rigassatiksme.lv,,
7974,,"Ļermontova iela",,56.94074,24.06982,https://saraksti.rigassatiksme.lv,,
1238,,"Melnsila iela",,56.94464,24.06539,https://saraksti.rigassatiksme.lv,,
1549,,"Babītes stacija",,56.95820,23.95348,https://saraksti.rigassatiksme.lv,,
0284,,"Mēness iela",,56.96864,24.13660,https://saraksti.rigassatiksme.lv,,
0059,,"Brīvības bulvāris",,56.95175,24.11617,https://saraksti.rigassatiksme.lv,,
0167,,"Inženieru iela",,56.95122,24.11682,https://saraksti.rigassatiksme.lv,,
1033b,,"Merķeļa iela",,56.94945,24.11884,https://saraksti.rigassatiksme.lv,,
1033a,,"Merķeļa iela",,56.94859,24.11984,https://saraksti.rigassatiksme.lv,,
2119,,"Merķeļa iela",,56.94908,24.11928,https://saraksti.rigassatiksme.lv,,
0048,,"Bergenas iela",,57.00226,24.15182,https://saraksti.rigassatiksme.lv,,
0049,,"Bergenas iela",,57.00243,24.15220,https://saraksti.rigassatiksme.lv,,
0132,,"Ezermalas iela",,57.00685,24.16420,https://saraksti.rigassatiksme.lv,,
0164,,"Inčukalna iela",,56.99706,24.14149,https://saraksti.rigassatiksme.lv,,
0292,,"Mežaparks / ZOO",,57.00437,24.15543,https://saraksti.rigassatiksme.lv,,
0291,,"Mežaparks / ZOO",,57.00487,24.15652,https://saraksti.rigassatiksme.lv,,
0417,,"Sarkandaugava",,56.99578,24.13189,https://saraksti.rigassatiksme.lv,,
0189,,"Sarkandaugavas kapi",,56.99691,24.13919,https://saraksti.rigassatiksme.lv,,
0448,,"Stendera iela",,56.99927,24.14646,https://saraksti.rigassatiksme.lv,,
0449,,"Stendera iela",,56.99881,24.14571,https://saraksti.rigassatiksme.lv,,
7983,,"Hipokrāta iela",,56.97302,24.24041,https://saraksti.rigassatiksme.lv,,
7982,,"Līduma iela",,56.97219,24.23434,https://saraksti.rigassatiksme.lv,,
1156,,"Līduma iela",,56.97205,24.23318,https://saraksti.rigassatiksme.lv,,
7999,,"Brasas stacija",,56.97582,24.14434,https://saraksti.rigassatiksme.lv,,
0127,,"Ēveles iela",,56.96873,24.13563,https://saraksti.rigassatiksme.lv,,
8000,,"Kazarmu iela",,56.97320,24.14186,https://saraksti.rigassatiksme.lv,,
0238,,"Lēdurgas iela",,57.01799,24.13049,https://saraksti.rigassatiksme.lv,,
0314,,"Ostas iela",,57.02182,24.13475,https://saraksti.rigassatiksme.lv,,
0313,,"Ostas iela",,57.02171,24.13412,https://saraksti.rigassatiksme.lv,,
1518,,"Ferrum Agro",,56.96953,24.37367,https://saraksti.rigassatiksme.lv,,
1519,,"Ferrum Agro",,56.96959,24.37377,https://saraksti.rigassatiksme.lv,,
1255,,"Bieķensalas iela",,56.92829,24.10720,https://saraksti.rigassatiksme.lv,,
9104,,"Bieķensalas iela",,56.92641,24.10656,https://saraksti.rigassatiksme.lv,,
1257,,"Kīleveina grāvis",,56.93796,24.10174,https://saraksti.rigassatiksme.lv,,
1260,,"Kīleveina grāvis",,56.93715,24.10228,https://saraksti.rigassatiksme.lv,,
1256,,"Laivu iela",,56.93132,24.10707,https://saraksti.rigassatiksme.lv,,
1261,,"Laivu iela",,56.93141,24.10684,https://saraksti.rigassatiksme.lv,,
2052,,"Mūkusala",,56.93470,24.10505,https://saraksti.rigassatiksme.lv,,
2053,,"Mūkusala",,56.93350,24.10558,https://saraksti.rigassatiksme.lv,,
1258,,"Nacionālā bibliotēka",,56.94119,24.09879,https://saraksti.rigassatiksme.lv,,
1259,,"Nacionālā bibliotēka",,56.94159,24.09810,https://saraksti.rigassatiksme.lv,,
0170,,"Jugla",,56.97801,24.25489,https://saraksti.rigassatiksme.lv,,
0179,,"Jugla",,56.97772,24.25484,https://saraksti.rigassatiksme.lv,,
0232,,"Kvēles iela",,56.98042,24.24459,https://saraksti.rigassatiksme.lv,,
0231,,"Kvēles iela",,56.98077,24.24378,https://saraksti.rigassatiksme.lv,,
0706,,"Mārkalnes iela",,56.98771,24.23040,https://saraksti.rigassatiksme.lv,,
0303,,"Murjāņu iela",,56.97882,24.25009,https://saraksti.rigassatiksme.lv,,
0302,,"Murjāņu iela",,56.97900,24.24919,https://saraksti.rigassatiksme.lv,,
2059,,"Dzelzavas iela",,56.95825,24.17694,https://saraksti.rigassatiksme.lv,,
2062,,"Dzelzavas iela",,56.95900,24.17742,https://saraksti.rigassatiksme.lv,,
0307,,"Nīcgales iela",,56.95016,24.17311,https://saraksti.rigassatiksme.lv,,
2060,,"Purvciems",,56.95477,24.17535,https://saraksti.rigassatiksme.lv,,
2061,,"Purvciems",,56.95558,24.17591,https://saraksti.rigassatiksme.lv,,
1497,,"Vietalvas iela",,56.94544,24.17202,https://saraksti.rigassatiksme.lv,,
1498,,"Vietalvas iela",,56.94501,24.17249,https://saraksti.rigassatiksme.lv,,
1114,,"Āgenskalna tirgus",,56.93585,24.07098,https://saraksti.rigassatiksme.lv,,
1240,,"Āgenskalna tirgus",,56.93584,24.07089,https://saraksti.rigassatiksme.lv,,
1239,,"Nometņu iela",,56.93810,24.07216,https://saraksti.rigassatiksme.lv,,
5021,,"Arkādijas parks",,56.93145,24.08212,https://saraksti.rigassatiksme.lv,,
5022,,"Arkādijas parks",,56.93155,24.08230,https://saraksti.rigassatiksme.lv,,
1364,,"Torņakalna iela",,56.92816,24.08062,https://saraksti.rigassatiksme.lv,,
1365,,"Torņakalna iela",,56.92849,24.08079,https://saraksti.rigassatiksme.lv,,
8041,,"Īslīces iela",,56.89837,24.08609,https://saraksti.rigassatiksme.lv,,
5333,,"Mežkalna iela",,56.89881,24.07946,https://saraksti.rigassatiksme.lv,,
1340,,"Ozolciema iela",,56.89951,24.09832,https://saraksti.rigassatiksme.lv,,
1342,,"Ozolciema iela",,56.89917,24.09666,https://saraksti.rigassatiksme.lv,,
1341,,"Ziepniekkalna D/P",,56.90238,24.10252,https://saraksti.rigassatiksme.lv,,
1341a,,"Ziepniekkalna D/P",,56.90190,24.10270,https://saraksti.rigassatiksme.lv,,
0009,,"Dārziņi",,56.89614,24.17333,https://saraksti.rigassatiksme.lv,,
5517,,"Alkšņu iela",,56.87550,23.94576,https://saraksti.rigassatiksme.lv,,
5516,,"Bērzu iela",,56.87574,23.93869,https://saraksti.rigassatiksme.lv,,
5518,,"Kalngales",,56.87555,23.95093,https://saraksti.rigassatiksme.lv,,
5514,,"Ziedkalnu iela",,56.87811,23.92513,https://saraksti.rigassatiksme.lv,,
5428,,"Jaunmārupes sākumskola",,56.87973,23.94608,https://saraksti.rigassatiksme.lv,,
5177,,"Ķienes",,56.87895,23.95803,https://saraksti.rigassatiksme.lv,,
5176,,"Ķienes",,56.87908,23.95906,https://saraksti.rigassatiksme.lv,,
5311,,"Puķulejas",,56.88636,23.98771,https://saraksti.rigassatiksme.lv,,
5310,,"Puķulejas",,56.88731,23.99217,https://saraksti.rigassatiksme.lv,,
5330,,"Riekstiņi",,56.88086,23.96469,https://saraksti.rigassatiksme.lv,,
5329,,"Riekstiņi",,56.88190,23.96945,https://saraksti.rigassatiksme.lv,,
4848,,"Vētras",,56.88328,23.97465,https://saraksti.rigassatiksme.lv,,
8083,,"Vētras",,56.88419,23.97921,https://saraksti.rigassatiksme.lv,,
5439,,"Vizmas",,56.88981,24.00222,https://saraksti.rigassatiksme.lv,,
1541,,"Lidosta Rīga",,56.92154,23.97973,https://saraksti.rigassatiksme.lv,,
1542,,"Lidosta Rīga",,56.92115,23.98114,https://saraksti.rigassatiksme.lv,,
1540,,"Priežkalni",,56.92306,23.99648,https://saraksti.rigassatiksme.lv,,
1543,,"Priežkalni",,56.92306,23.99722,https://saraksti.rigassatiksme.lv,,
1539,,"Rūdas",,56.92673,24.00215,https://saraksti.rigassatiksme.lv,,
